currentPrice,dirtyTicketInd,listingId,listingPrice,quantity,retrieveTime,row,score,seatNumbers,sectionId,sectionName,sellerSectionName,zoneId,zoneName,Event,Date
179.08,FALSE,1299846571,147.15,6,3/18/18 0:58,M,0,3;4;5;6;7;8,30016,Club Suite M,SUITE:CLBSUI,45162,Club Suite,Boston Bruins 4/1/2018,4/1/18
181.17,FALSE,1302028344,148.89,2,3/18/18 0:58,4,0,10;11,30148,Lower Center 111,LOWER:111,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
181.29,FALSE,1304859798,148.99,2,3/18/18 0:58,24,0,9;10,30158,Lower Goal 107,LOWER:107,7742,Lower Goal,Boston Bruins 4/1/2018,4/1/18
181.3,FALSE,1312332026,149,2,3/18/18 0:58,2,0,10;11,30159,Lower Goal 108,LOWER:108,7742,Lower Goal,Boston Bruins 4/1/2018,4/1/18
181.3,FALSE,1298664582,149,2,3/18/18 0:58,2,0,15;16,30169,Mezzanine Center 201,UPPER:201,7746,Mezzanine Center,Boston Bruins 4/1/2018,4/1/18
181.3,FALSE,1263937006,149,2,3/18/18 0:58,20,0,5;6,30145,Lower Center 101,Lower Center 101,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
181.3,FALSE,1313256828,149,5,3/18/18 0:58,7,0,5;6;7;8;9,30152,Lower Center 115,LOWER:115,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
181.3,FALSE,1274712825,149,2,3/18/18 0:58,4,0,22;23,30031,Club Box CB22,CLUB:CB22,7744,Club Box,Boston Bruins 4/1/2018,4/1/18
181.3,FALSE,1276742621,149,2,3/18/18 0:58,21,0,1;2,30155,Lower Goal 104,LOWER:104,7742,Lower Goal,Boston Bruins 4/1/2018,4/1/18
181.3,FALSE,1287141013,149,2,3/18/18 0:58,13,0,9;10,30147,Lower Center 103,LOWER:103,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
182.5,FALSE,1302868368,150,4,3/18/18 0:58,6,0,13;14;15;16,30150,Lower Center 113,LOWER:113,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
182.5,FALSE,1281487252,150,2,3/18/18 0:58,23,0,5;6,30145,Lower Center 101,LOWER:101,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
182.5,FALSE,1311037015,150,2,3/18/18 0:58,14,0,7;8,30149,Lower Center 112,LOWER:112,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
182.5,FALSE,1313652731,150,12,3/18/18 0:58,72,0,1;2;3;4;5;6;7;8;9;10;11;12,30108,Luxury Suite 72,SUITE:SUILEV,7748,Luxury Suite,Boston Bruins 4/1/2018,4/1/18
182.5,FALSE,1313527005,150,2,3/18/18 0:58,8,0,5;6,30146,Lower Center 102,LOWER:102,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
182.5,FALSE,1304921028,150,2,3/18/18 0:58,7,0,5;6,30151,Lower Center 114,LOWER:114,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
182.5,FALSE,1311377761,150,4,3/18/18 0:58,10,0,9;10;11;12,30149,Lower Center 112,LOWER:112,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
182.5,FALSE,1313929944,150,1,3/18/18 0:58,9,0,12,30045,Luxury Suite 9,SUITE:SUILEV,7748,Luxury Suite,Boston Bruins 4/1/2018,4/1/18
182.5,FALSE,1314787287,150,2,3/18/18 0:58,2,0,11;12,30206,Cadillac Club Box 121,CLUB:CC121,7745,Cadillac Club Box,Boston Bruins 4/1/2018,4/1/18
185.5,FALSE,1283326786,150,2,3/18/18 0:58,12,0,18;19,30148,Lower Center 111,LOWER:111,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
186.41,FALSE,1263705006,153.26,4,3/18/18 0:58,3,0,11;12;13;14,30029,Club Box CB15,CLUB:CB15,7744,Club Box,Boston Bruins 4/1/2018,4/1/18
187.3,FALSE,1278177604,154,2,3/18/18 0:58,15,0,11;12,30145,Lower Center 101,LOWER:101,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
188.15,FALSE,1277453195,154.71,2,3/18/18 0:58,2,0,16;18,30157,Lower Goal 106,LOWER:106,7742,Lower Goal,Boston Bruins 4/1/2018,4/1/18
188.5,FALSE,1297389881,155,4,3/18/18 0:58,6,0,1;2;3;4,30149,Lower Center 112,LOWER:112,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
188.5,FALSE,1279290710,155,2,3/18/18 0:58,6,0,NA,30026,Club Box CB11,CB11,7744,Club Box,Boston Bruins 4/1/2018,4/1/18
188.5,FALSE,1301260404,155,2,3/18/18 0:58,66,0,NA,30102,Luxury Suite 66,SRO:MIDSRO,7748,Luxury Suite,Boston Bruins 4/1/2018,4/1/18
188.5,FALSE,1279290709,155,4,3/18/18 0:58,5,0,NA,30023,Club Box CB3,CB3,7744,Club Box,Boston Bruins 4/1/2018,4/1/18
188.5,FALSE,1301260423,155,6,3/18/18 0:58,7,0,NA,30125,Balcony Suite 7,SRO:BALSRO,7749,Balcony Suite,Boston Bruins 4/1/2018,4/1/18
188.5,FALSE,1263933754,155,2,3/18/18 0:58,5,0,12;13,30149,Lower Center 112,Lower Center 112,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
188.5,FALSE,1279290707,155,2,3/18/18 0:58,5,0,NA,30023,Club Box CB3,CB3,7744,Club Box,Boston Bruins 4/1/2018,4/1/18
189.39,FALSE,1263704965,155.74,5,3/18/18 0:58,3,0,12;13;14;15;16,30032,Club Box CB23,CLUB:CB23,7744,Club Box,Boston Bruins 4/1/2018,4/1/18
189.39,FALSE,1291218046,155.74,4,3/18/18 0:58,3,0,11;12;13;14,30022,Club Box CB2,CLUB:CB2,7744,Club Box,Boston Bruins 4/1/2018,4/1/18
189.7,FALSE,1312606229,156,2,3/18/18 0:58,9,0,19;20,30146,Lower Center 102,LOWER:102,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
190.9,FALSE,1307055564,157,2,3/18/18 0:58,9,0,11;12,30149,Lower Center 112,LOWER:112,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
192.1,FALSE,1313257276,158,5,3/18/18 0:58,4,0,3;4;5;6;7,30148,Lower Center 111,LOWER:111,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
193.3,FALSE,1263937531,159,3,3/18/18 0:58,2,0,General Admission,30151,Lower Center 114,Lower Center 114,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
193.9,FALSE,1297739778,159.5,4,3/18/18 0:58,13,0,NA,30149,Lower Center 112,LOWER:112,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
194.5,FALSE,1310489665,160,4,3/18/18 0:58,10,0,13;14;15;16,30145,Lower Center 101,LOWER:101,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
194.5,FALSE,1301260402,160,6,3/18/18 0:58,3,0,NA,30121,Balcony Suite 3,SRO:BALSRO,7749,Balcony Suite,Boston Bruins 4/1/2018,4/1/18
194.5,FALSE,1310488422,160,2,3/18/18 0:58,7,0,9;10,30151,Lower Center 114,LOWER:114,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
194.5,FALSE,1292072776,160,2,3/18/18 0:58,4,0,8;9,30151,Lower Center 114,LOWER:114,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
194.5,FALSE,1308896282,160,2,3/18/18 0:58,2,0,12;13,30149,Lower Center 112,LOWER:112,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
194.5,FALSE,1305816690,160,2,3/18/18 0:58,13,0,7;8,30151,Lower Center 114,LOWER:114,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
194.63,FALSE,1311152292,160.11,2,3/18/18 0:58,6,0,12;13,30147,Lower Center 103,Lower Center 103,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
195.7,FALSE,1302784738,161,2,3/18/18 0:58,4,0,22;23,30030,Club Box CB16,CLUB:CB16,7744,Club Box,Boston Bruins 4/1/2018,4/1/18
197.69,FALSE,1271862786,159.99,2,3/18/18 0:58,7,0,14;15,30152,Lower Center 115,115,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
200.5,FALSE,1263935343,165,4,3/18/18 0:58,4,0,8;9;10;11,30147,Lower Center 103,Lower Center 103,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
200.5,FALSE,1298664578,165,4,3/18/18 0:58,10,0,5;6;7;8,30153,Lower Center 123,LOWER:123,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
200.5,FALSE,1272773171,165,2,3/18/18 0:58,5,0,3;4,30150,Lower Center 113,LOWER:113,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
200.5,FALSE,1309039529,165,2,3/18/18 0:58,8,0,17;18,30149,Lower Center 112,LOWER:112,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
200.5,FALSE,1279290706,165,2,3/18/18 0:58,4,0,NA,30023,Club Box CB3,CB3,7744,Club Box,Boston Bruins 4/1/2018,4/1/18
200.5,FALSE,1313077084,165,2,3/18/18 0:58,11,0,5;6,30154,Lower Center 124,LOWER:124,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
200.5,FALSE,1301260408,165,6,3/18/18 0:58,1,0,NA,30119,Balcony Suite 1,SRO:BALSRO,7749,Balcony Suite,Boston Bruins 4/1/2018,4/1/18
200.5,FALSE,1298664575,165,5,3/18/18 0:58,12,0,13;14;15;16;17,30152,Lower Center 115,LOWER:115,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
200.5,FALSE,1310718340,165,2,3/18/18 0:58,10,0,NA,30150,Lower Center 113,113,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
200.5,FALSE,1298047582,165,2,3/18/18 0:58,4,0,3;4,30149,Lower Center 112,LOWER:112,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
200.5,FALSE,1295126405,165,2,3/18/18 0:58,20,0,5;6,30150,Lower Center 113,LOWER:113,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
201.12,FALSE,1263705018,165.52,4,3/18/18 0:58,2,0,13;14;15;16,30029,Club Box CB15,CLUB:CB15,7744,Club Box,Boston Bruins 4/1/2018,4/1/18
202.28,FALSE,1301073983,166.48,4,3/18/18 0:58,19,0,NA,30055,Luxury Suite 19,SUITE:SUILEV,7748,Luxury Suite,Boston Bruins 4/1/2018,4/1/18
203.22,FALSE,1263704970,167.27,2,3/18/18 0:58,2,0,15;16,30032,Club Box CB23,CLUB:CB23,7744,Club Box,Boston Bruins 4/1/2018,4/1/18
203.8,FALSE,1278205675,165,3,3/18/18 0:58,4,0,3;4;5,30155,Lower Goal 104,104,7742,Lower Goal,Boston Bruins 4/1/2018,4/1/18
204.1,FALSE,1313659855,168,2,3/18/18 0:58,5,0,1;2,30166,Lower Goal 120,LOWER:120,7742,Lower Goal,Boston Bruins 4/1/2018,4/1/18
205.01,FALSE,1305467371,168.76,2,3/18/18 0:58,3,0,3;4,30027,Club Box CB12,CLUB:CB12,7744,Club Box,Boston Bruins 4/1/2018,4/1/18
205.3,FALSE,1302573631,169,2,3/18/18 0:58,16,0,15;16,30145,Lower Center 101,LOWER:101,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
206.46,FALSE,1298465619,169.97,2,3/18/18 0:58,10,0,9;10,30150,Lower Center 113,LOWER:113,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
206.5,FALSE,1309013452,170,2,3/18/18 0:58,18,0,7;8,30145,Lower Center 101,LOWER:101,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
206.5,FALSE,1313224407,170,2,3/18/18 0:58,3,0,General Admission,30152,Lower Center 115,Lower Center 115,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
206.5,FALSE,1313892337,170,2,3/18/18 0:58,15,0,11;12,30146,Lower Center 102,LOWER:102,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
206.5,FALSE,1313257266,170,4,3/18/18 0:58,2,0,9;10;11;12,30027,Club Box CB12,CLUB:CB12,7744,Club Box,Boston Bruins 4/1/2018,4/1/18
208.68,FALSE,1278910021,169,2,3/18/18 0:58,6,0,7;8,30153,Lower Center 123,LOWER:123,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
212.5,FALSE,1277163462,175,2,3/18/18 0:58,1,0,9;10,30176,Mezzanine Center 215,UPPER:215,7746,Mezzanine Center,Boston Bruins 4/1/2018,4/1/18
212.5,FALSE,1298664579,175,2,3/18/18 0:58,7,0,1;2,30152,Lower Center 115,LOWER:115,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
212.5,FALSE,1298664573,175,2,3/18/18 0:58,17,0,17;18,30151,Lower Center 114,LOWER:114,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
212.5,FALSE,1298664580,175,3,3/18/18 0:58,7,0,1;2;3,30153,Lower Center 123,LOWER:123,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
212.5,FALSE,1298675842,175,3,3/18/18 0:58,4,0,4;5;6,30159,Lower Goal 108,LOWER:108,7742,Lower Goal,Boston Bruins 4/1/2018,4/1/18
212.5,FALSE,1298675843,175,2,3/18/18 0:58,7,0,6;7,30148,Lower Center 111,LOWER:111,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
212.5,FALSE,1299854925,175,2,3/18/18 0:58,5,0,6;7,30161,Lower Goal 110,LOWER:110,7742,Lower Goal,Boston Bruins 4/1/2018,4/1/18
212.5,FALSE,1297622849,175,2,3/18/18 0:58,5,0,9;10,30145,Lower Center 101,LOWER:101,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
212.5,FALSE,1301203257,175,2,3/18/18 0:58,1,0,6;7,30190,Mezzanine Goal 210A,UPPER:210A,7747,Mezzanine Goal,Boston Bruins 4/1/2018,4/1/18
212.5,FALSE,1314040662,175,2,3/18/18 0:58,8,0,11;12,30149,Lower Center 112,LOWER:112,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
212.5,FALSE,1312055352,175,4,3/18/18 0:58,19,0,5;6;7;8,30161,Lower Goal 110,LOWER:110,7742,Lower Goal,Boston Bruins 4/1/2018,4/1/18
212.5,FALSE,1310182535,175,2,3/18/18 0:58,2,0,7;8,30028,Club Box CB14,CLUB:CB14,7744,Club Box,Boston Bruins 4/1/2018,4/1/18
212.5,FALSE,1314252236,175,2,3/18/18 0:58,1,0,5;6,30028,Club Box CB14,CLUB:CB14,7744,Club Box,Boston Bruins 4/1/2018,4/1/18
212.5,FALSE,1311321364,175,6,3/18/18 0:58,3,0,1;2;3;4;5;6,30031,Club Box CB22,CLUB:CB22,7744,Club Box,Boston Bruins 4/1/2018,4/1/18
212.61,FALSE,1279364619,172.22,2,3/18/18 0:58,13,0,1;2,30161,Lower Goal 110,LOWER:110,7742,Lower Goal,Boston Bruins 4/1/2018,4/1/18
212.62,FALSE,1263704973,175.1,3,3/18/18 0:58,1,0,14;15;16,30032,Club Box CB23,CLUB:CB23,7744,Club Box,Boston Bruins 4/1/2018,4/1/18
212.72,FALSE,1286384618,175.18,2,3/18/18 0:58,15,0,3;4,30145,Lower Center 101,LOWER:101,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
215.6,FALSE,1301074063,177.58,4,3/18/18 0:58,19,0,NA,30055,Luxury Suite 19,SUITE:SUILEV,7748,Luxury Suite,Boston Bruins 4/1/2018,4/1/18
217.3,FALSE,1298936018,179,2,3/18/18 0:58,7,0,NA,30035,Superbox SB13,CLUB:SB13,7743,Superbox,Boston Bruins 4/1/2018,4/1/18
217.3,FALSE,1286213996,179,1,3/18/18 0:58,11,0,15,30158,Lower Goal 107,LOWER:107,7742,Lower Goal,Boston Bruins 4/1/2018,4/1/18
218.5,FALSE,1291207745,180,4,3/18/18 0:58,15,0,5;6;7;8,30145,Lower Center 101,LOWER:101,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
218.5,FALSE,1279290708,180,4,3/18/18 0:58,2,0,NA,30026,Club Box CB11,CB11,7744,Club Box,Boston Bruins 4/1/2018,4/1/18
222.1,FALSE,1276352842,180,4,3/18/18 0:58,12,0,9;10;11;12,30154,Lower Center 124,Lower Center 124,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
224.5,FALSE,1298664572,185,2,3/18/18 0:58,11,0,19;20,30151,Lower Center 114,LOWER:114,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
224.5,FALSE,1298664574,185,4,3/18/18 0:58,4,0,9;10;11;12,30152,Lower Center 115,LOWER:115,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
224.98,FALSE,1263705033,185.4,2,3/18/18 0:58,1,0,17;18,30029,Club Box CB15,CLUB:CB15,7744,Club Box,Boston Bruins 4/1/2018,4/1/18
225.64,FALSE,1313894631,185.95,2,3/18/18 0:58,5,0,1;2,30146,Lower Center 102,LOWER:102,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
226.71,FALSE,1279282473,186.84,3,3/18/18 0:58,6,0,NA,30159,Lower Goal 108,108,7742,Lower Goal,Boston Bruins 4/1/2018,4/1/18
229.3,FALSE,1313470686,189,2,3/18/18 0:58,6,0,3;4,30034,Superbox SB1,CLUB:SB1,7743,Superbox,Boston Bruins 4/1/2018,4/1/18
229.3,FALSE,1263695897,189,2,3/18/18 0:58,10,0,13;14,30146,Lower Center 102,102,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
229.3,FALSE,1314258959,189,4,3/18/18 0:58,11,0,11;12;13;14,30146,Lower Center 102,LOWER:102,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
230.5,FALSE,1306231184,190,2,3/18/18 0:58,18,0,5;6,30164,Lower Goal 118,LOWER:118,7742,Lower Goal,Boston Bruins 4/1/2018,4/1/18
231.6,FALSE,1284787590,190.92,4,3/18/18 0:58,7,0,5;6;7;8,30035,Superbox SB13,CLUB:SB13,7743,Superbox,Boston Bruins 4/1/2018,4/1/18
233.5,FALSE,1295519313,192.5,2,3/18/18 0:58,9,0,NA,30151,Lower Center 114,LOWER:114,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
233.5,FALSE,1295519324,192.5,1,3/18/18 0:58,6,0,NA,30150,Lower Center 113,LOWER:113,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
233.5,FALSE,1295519331,192.5,2,3/18/18 0:58,1,0,NA,30029,Club Box CB15,CLUB:CB15,7744,Club Box,Boston Bruins 4/1/2018,4/1/18
233.5,FALSE,1276204381,192.5,2,3/18/18 0:58,3,0,9;10,30028,Club Box CB14,CLUB:CB14,7744,Club Box,Boston Bruins 4/1/2018,4/1/18
233.5,FALSE,1295519315,192.5,2,3/18/18 0:58,7,0,NA,30149,Lower Center 112,LOWER:112,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
234.29,FALSE,1271862774,189.99,2,3/18/18 0:58,7,0,11;12,30151,Lower Center 114,114,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
236.5,FALSE,1298675841,195,2,3/18/18 0:58,8,0,12;13,30147,Lower Center 103,LOWER:103,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
236.5,FALSE,1289414146,195,4,3/18/18 0:58,7,0,5;6;7;8,30146,Lower Center 102,102,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
236.5,FALSE,1298664570,195,2,3/18/18 0:58,9,0,3;4,30149,Lower Center 112,LOWER:112,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
236.5,FALSE,1298664581,195,2,3/18/18 0:58,15,0,9;10,30154,Lower Center 124,LOWER:124,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
236.5,FALSE,1299854921,195,2,3/18/18 0:58,8,0,16;17,30146,Lower Center 102,LOWER:102,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
236.5,FALSE,1312776359,195,4,3/18/18 0:58,2,0,5;6;7;8,30206,Cadillac Club Box 121,CLUB:CC121,7745,Cadillac Club Box,Boston Bruins 4/1/2018,4/1/18
236.5,FALSE,1293599506,195,2,3/18/18 0:58,5,0,15;16,30145,Lower Center 101,LOWER:101,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
239.18,FALSE,1278205606,194,4,3/18/18 0:58,11,0,5;6;7;8,30146,Lower Center 102,102,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
239.34,FALSE,1279281778,197.37,2,3/18/18 0:58,3,0,NA,30162,Lower Goal 116,116,7742,Lower Goal,Boston Bruins 4/1/2018,4/1/18
242.5,FALSE,1301154029,200,2,3/18/18 0:58,6,0,13;14,30034,Superbox SB1,CLUB:SB1,7743,Superbox,Boston Bruins 4/1/2018,4/1/18
242.5,FALSE,1313427836,200,2,3/18/18 0:58,2,0,1;2,30034,Superbox SB1,CLUB:SB1,7743,Superbox,Boston Bruins 4/1/2018,4/1/18
242.5,FALSE,1303777901,200,4,3/18/18 0:58,12,0,9;10;11;12,30146,Lower Center 102,LOWER:102,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
242.5,FALSE,1297983636,200,2,3/18/18 0:58,3,0,14;15,30149,Lower Center 112,LOWER:112,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
242.5,FALSE,1281937006,200,4,3/18/18 0:58,17,0,1;2;3;4,30151,Lower Center 114,LOWER:114,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
242.5,FALSE,1314580037,200,2,3/18/18 0:58,6,0,6;7,30155,Lower Goal 104,LOWER:104,7742,Lower Goal,Boston Bruins 4/1/2018,4/1/18
242.5,FALSE,1276796730,200,2,3/18/18 0:58,3,0,15;16,30145,Lower Center 101,LOWER:101,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
245.66,FALSE,1279282089,202.63,3,3/18/18 0:58,5,0,NA,30153,Lower Center 123,123,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
246.49,FALSE,1278198528,199.99,2,3/18/18 0:58,3,0,6;7,30159,Lower Goal 108,LOWER:108,7742,Lower Goal,Boston Bruins 4/1/2018,4/1/18
247.3,FALSE,1309921923,204,2,3/18/18 0:58,3,0,NA,30145,Lower Center 101,LOWER:101,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
252.6,FALSE,1278205428,205,2,3/18/18 0:58,10,0,16;17,30149,Lower Center 112,112,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
254.49,FALSE,1306417949,209.99,2,3/18/18 0:58,13,0,7;8,30146,Lower Center 102,LOWER:102,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
254.5,FALSE,1313083591,210,12,3/18/18 0:58,I,0,NA,30012,Club Suite I,SUITE:CLBSUI,45162,Club Suite,Boston Bruins 4/1/2018,4/1/18
254.5,FALSE,1310489092,210,3,3/18/18 0:58,4,0,2;3;4,30150,Lower Center 113,LOWER:113,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
256.25,FALSE,1299846575,211.46,3,3/18/18 0:58,5,0,12;13;14,30145,Lower Center 101,101,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
265.3,FALSE,1286213829,219,3,3/18/18 0:58,3,0,5;6;7,30151,Lower Center 114,LOWER:114,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
266.5,FALSE,1306638426,220,2,3/18/18 0:58,6,0,NA,30149,Lower Center 112,LOWER:112,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
266.94,FALSE,1298479422,220.37,4,3/18/18 0:58,4,0,7;8;9;10,30145,Lower Center 101,LOWER:101,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
267.76,FALSE,1279281782,221.05,4,3/18/18 0:58,4,0,NA,30152,Lower Center 115,115,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
270.1,FALSE,1314252564,223,4,3/18/18 0:58,1,0,7;8;9;10,30033,Club Box CB24,CLUB:CB24,7744,Club Box,Boston Bruins 4/1/2018,4/1/18
272.5,FALSE,1277449981,225,2,3/18/18 0:58,2,0,9;10,30151,Lower Center 114,LOWER:114,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
272.5,FALSE,1275979147,225,2,3/18/18 0:58,16,0,5;6,30150,Lower Center 113,LOWER:113,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
272.5,FALSE,1276827501,225,3,3/18/18 0:58,4,0,1;2;3,30031,Club Box CB22,CLUB:CB22,7744,Club Box,Boston Bruins 4/1/2018,4/1/18
277.3,FALSE,1314457648,229,8,3/18/18 0:58,47,0,7;8;9;10;11;12;13;14,30083,Luxury Suite 47,SUITE:SUILEV,7748,Luxury Suite,Boston Bruins 4/1/2018,4/1/18
283.09,FALSE,1273114140,229.99,4,3/18/18 0:58,1,0,11;12;13;14,30033,Club Box CB24,CB24,7744,Club Box,Boston Bruins 4/1/2018,4/1/18
283.55,FALSE,1279279753,234.21,4,3/18/18 0:58,3,0,NA,30148,Lower Center 111,111,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
289.86,FALSE,1297845808,239.47,2,3/18/18 0:58,1,0,NA,30022,Club Box CB2,CB2,7744,Club Box,Boston Bruins 4/1/2018,4/1/18
293.03,FALSE,1279279749,242.11,3,3/18/18 0:58,2,0,NA,30148,Lower Center 111,111,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
299.5,FALSE,1295519325,247.5,4,3/18/18 0:58,10,0,NA,30150,Lower Center 113,LOWER:113,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
301.3,FALSE,1298664565,249,1,3/18/18 0:58,5,0,11,30145,Lower Center 101,LOWER:101,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
301.3,FALSE,1298756755,249,2,3/18/18 0:58,5,0,15;16,30150,Lower Center 113,LOWER:113,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
301.3,FALSE,1298664564,249,2,3/18/18 0:58,19,0,7;8,30145,Lower Center 101,LOWER:101,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
302.5,FALSE,1278730766,250,3,3/18/18 0:58,2,0,NA,30153,Lower Center 123,123,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
302.5,FALSE,1314407886,250,2,3/18/18 0:58,4,0,1;2,30035,Superbox SB13,CLUB:SB13,7743,Superbox,Boston Bruins 4/1/2018,4/1/18
302.5,FALSE,1291113673,250,4,3/18/18 0:58,3,0,7;8;9;10,30145,Lower Center 101,LOWER:101,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
302.5,FALSE,1276799604,250,2,3/18/18 0:58,9,0,13;14,30154,Lower Center 124,LOWER:124,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
302.5,FALSE,1312365448,250,2,3/18/18 0:58,1,0,10;11,30205,Cadillac Club Box 120,CLUB:CC120,7745,Cadillac Club Box,Boston Bruins 4/1/2018,4/1/18
328.24,FALSE,1281400744,267,2,3/18/18 0:58,3,0,3;4,30150,Lower Center 113,LOWER:113,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
332.5,FALSE,1295519323,275,2,3/18/18 0:58,2,0,NA,30151,Lower Center 114,LOWER:114,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
338.5,FALSE,1281084580,280,2,3/18/18 0:58,1,0,9;10,30035,Superbox SB13,Superbox SB13,7743,Superbox,Boston Bruins 4/1/2018,4/1/18
362.5,FALSE,1311024028,300,2,3/18/18 0:58,2,0,14;15,30149,Lower Center 112,LOWER:112,7641,Lower Center,Boston Bruins 4/1/2018,4/1/18
364.18,FALSE,1314019487,301.4,2,3/18/18 0:58,1,0,NA,170851,Ice Row 114 - Row 1,LOWER:114,7640,Ice Row,Boston Bruins 4/1/2018,4/1/18
368.5,FALSE,1276817077,300,2,3/18/18 0:58,2,0,4;5,30166,Lower Goal 120,LOWER:120,7742,Lower Goal,Boston Bruins 4/1/2018,4/1/18
